Sale Date,Harvest Date,Planning Year,Channel Name,Product Name,Actual Price,Brought Quantity,Returned Quantity,Actual Quantity,Actual Revenue,Notes,Entry Kind
2025-10-01,9/30/2025,2025,EFM,Cabbage Chinese - lb,$4.00,3.8,1.7,2.1,$8.40,,actual
2025-10-01,9/30/2025,2025,EFM,Cabbage Cone - lb,$3.00,2.1,2.1,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Cabbage Flat - lb,$3.00,3.4,3.4,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Cabbage Red - lb,$3.00,1.9,0,1.9,$5.70,,actual
2025-10-01,9/30/2025,2025,EFM,Cabbage Savoy - lb,$3.00,1.8,1.8,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Carrot - bu,$6.00,8,0,8,$48.00,,actual
2025-10-01,9/30/2025,2025,EFM,Cauliflower - lb,$4.00,0,0,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Cauliflower Romanesco - lb,$4.00,3.25,0,3.25,$13.00,,actual
2025-10-01,9/30/2025,2025,EFM,Cauliflower Sprouting - lb,$6.00,0,0,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Celery - bu,$5.00,3,2,1,$5.00,,actual
2025-10-01,9/30/2025,2025,EFM,Chard - bu,$5.00,3,1,2,$10.00,,actual
2025-10-01,9/30/2025,2025,EFM,Cilantro - bu,$4.00,3,3,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Collards - bu,$5.00,3,0,3,$15.00,,actual
2025-10-01,9/30/2025,2025,EFM,Dandelion - bu,$5.00,3,3,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Eggplant Asian - lb,$5.00,0,0,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Eggplant Italian Black - lb,$5.00,3,0.6,2.4,$12.00,,actual
2025-10-01,9/30/2025,2025,EFM,Eggplant Italian Striped - lb,$5.00,3,0.4,2.6,$13.00,,actual
2025-10-01,9/30/2025,2025,EFM,Eggplant Mini - Pt,$6.00,4,4,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Eggplant Mini - Qt,$11.00,0,0,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Escarole - ea,$5.00,4,1,3,$15.00,,actual
2025-10-01,9/30/2025,2025,EFM,Fennel - ea,$4.00,0,0,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Garlic - lb,$16.00,1.5,0,1.5,$24.00,,actual
2025-10-01,9/30/2025,2025,EFM,Kale Curly - bu,$5.00,4,0,4,$20.00,,actual
2025-10-01,9/30/2025,2025,EFM,Kale Lacinato - bu,$5.00,8,6,2,$10.00,,actual
2025-10-01,9/30/2025,2025,EFM,Kohlrabi - bu,$5.00,2,1,1,$5.00,,actual
2025-10-01,9/30/2025,2025,EFM,Parsley - bu,$4.00,4,1,3,$12.00,,actual
2025-10-01,9/30/2025,2025,EFM,Pepper Carmen - lb,$5.00,5,0.4,4.6,$23.00,,actual
2025-10-01,9/30/2025,2025,EFM,Pepper Hot - ea,$1.00,0,0,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Pepper Shishito - Pt,$6.00,0,0,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Pepper Shishito - Qt,$11.00,0,0,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Potato Blue - lb,$5.00,9,1,8,$39.98,Variety: quarts,actual
2025-10-01,9/30/2025,2025,EFM,Puntarelle - lb,$9.00,2.1,0,2.1,$18.90,,actual
2025-10-01,9/30/2025,2025,EFM,Radicchio Round - lb,$9.00,1.6,0,1.6,$14.40,,actual
2025-10-01,9/30/2025,2025,EFM,Radicchio Treviso - lb,$9.00,1.5,0,1.5,$13.50,,actual
2025-10-01,9/30/2025,2025,EFM,Radicchio Variegated - lb,$9.00,1.1,1.1,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Radish Daikon Mix - bu,$3.50,0,0,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Radish French Breakfast - bu,$4.00,2,0,2,$8.00,,actual
2025-10-01,9/30/2025,2025,EFM,Radish Purple - bu,$4.00,2,0,2,$8.00,,actual
2025-10-01,9/30/2025,2025,EFM,Radish Red - bu,$4.00,3,2,1,$4.00,,actual
2025-10-01,9/30/2025,2025,EFM,Salad Mix - 1 1/3 lb,$25.00,0,0,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Salad Mix - 1/3 lb,$7.00,6,1,5,$35.00,,actual
2025-10-01,9/30/2025,2025,EFM,Salad Mix - 2/3 lb ,$14.00,6,1,5,$70.00,,actual
2025-10-01,9/30/2025,2025,EFM,Scallion - bu,$4.00,4,0,4,$16.00,,actual
2025-10-01,9/30/2025,2025,EFM,Tomato Heirloom - lb,$5.00,6,0,6,$30.00,,actual
2025-10-01,9/30/2025,2025,EFM,Tomato Sauce - Qt,$5.00,0,0,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Turnip - bu,$5.00,0,0,0,$0.00,,actual
2025-10-01,9/30/2025,2025,EFM,Winter Squash Acorn - lb,$4.00,4.75,0,4.75,$19.00,,actual
2025-10-01,9/30/2025,2025,EFM,Winter Squash Delicata - lb,$4.00,4.3,2.1,2.2,$8.80,,actual
2025-10-04,10/2/2025,2025,KFM,Arugula - 1/3 lb,$7.00,24,2,22,$154.00,,actual
2025-10-04,10/2/2025,2025,KFM,Arugula - 2/3 lb ,$14.00,0,0,0,$0.00,,actual
2025-10-04,10/2/2025,2025,KFM,Basil - bu,$4.00,0,0,0,$0.00,,actual
2025-10-04,10/2/2025,2025,KFM,Beets Golden - bu,$5.00,18,0,18,$90.00,,actual
2025-10-04,10/2/2025,2025,KFM,Beets Red - bu,$5.00,18,2,16,$80.00,,actual
2025-10-04,10/2/2025,2025,KFM,Broccolini - bu,$6.00,170,11,159,$954.00,,actual
2025-10-04,10/2/2025,2025,KFM,Cabbage Chinese - lb,$4.00,23.1,7.7,15.4,$61.60,,actual
2025-10-04,10/2/2025,2025,KFM,Cabbage Cone - lb,$3.00,26.8,7.3,19.5,$58.50,,actual
2025-10-04,10/2/2025,2025,KFM,Cabbage Flat - lb,$3.00,21,16.8,4.2,$12.60,,actual
2025-10-04,10/2/2025,2025,KFM,Cabbage Red - lb,$3.00,12.1,5.6,6.5,$19.50,,actual
2025-10-04,10/2/2025,2025,KFM,Cabbage Savoy - lb,$3.00,14.9,7.9,7,$21.00,,actual
2025-10-04,10/2/2025,2025,KFM,Carrot - bu,$6.00,80,8,72,$432.00,,actual
2025-10-04,10/2/2025,2025,KFM,Cauliflower - lb,$4.00,100,40,60,$240.00,,actual
2025-10-04,10/2/2025,2025,KFM,Cauliflower Purple - lb,$4.00,14.25,0,14.25,$57.00,,actual
2025-10-04,10/2/2025,2025,KFM,Cauliflower Romanesco - lb,$4.00,47,25,22,$88.00,,actual
2025-10-04,10/2/2025,2025,KFM,Cauliflower Sprouting - lb,$4.00,143.9,40,103.9,$415.81,,actual
2025-10-04,10/2/2025,2025,KFM,Celery - bu,$5.00,20,1,19,$95.00,,actual
2025-10-04,10/2/2025,2025,KFM,Chard - bu,$5.00,10,0,10,$50.00,,actual
2025-10-04,10/2/2025,2025,KFM,Cilantro - bu,$4.00,50,3,47,$188.00,,actual
2025-10-04,10/2/2025,2025,KFM,Collards - bu,$5.00,15,4,11,$55.00,,actual
2025-10-04,10/2/2025,2025,KFM,Dandelion - bu,$5.00,12,2,10,$50.00,,actual
2025-10-04,10/2/2025,2025,KFM,Eggplant Asian - lb,$5.00,3.5,3,0.5,$2.50,,actual
2025-10-04,10/2/2025,2025,KFM,Eggplant Italian Black - lb,$5.00,6.9,4,2.9,$14.50,,actual
2025-10-04,10/2/2025,2025,KFM,Eggplant Italian Striped - lb,$5.00,22.25,17,5.25,$26.25,,actual
2025-10-04,10/2/2025,2025,KFM,Eggplant Mini - Pt,$6.00,10,6,4,$24.00,,actual
2025-10-04,10/2/2025,2025,KFM,Eggplant Mini - Qt,$11.00,6,0,6,$66.00,,actual
2025-10-04,10/2/2025,2025,KFM,Escarole - ea,$5.00,10,0,10,$50.00,,actual
2025-10-04,10/2/2025,2025,KFM,Fennel - ea,$4.00,18,0,18,$72.00,,actual
2025-10-04,10/2/2025,2025,KFM,Garlic - lb,$16.00,5.25,0,5.25,$84.00,,actual
2025-10-04,10/2/2025,2025,KFM,Kale Curly - bu,$5.00,12,0,12,$60.00,,actual
2025-10-04,10/2/2025,2025,KFM,Kale Lacinato - bu,$5.00,45,0,45,$225.00,,actual
2025-10-04,10/2/2025,2025,KFM,Kohlrabi - bu,$5.00,10,5,5,$25.00,,actual
2025-10-04,10/2/2025,2025,KFM,Parsley - bu,$4.00,36,0,36,$144.00,,actual
2025-10-04,10/2/2025,2025,KFM,Pepper Carmen - lb,$5.00,200,50,150,$750.00,,actual
2025-10-04,10/2/2025,2025,KFM,Pepper Hot - ea,$1.00,55,15,40,$40.00,,actual
2025-10-04,10/2/2025,2025,KFM,Pepper Shishito - Pt,$6.00,6,0,6,$36.00,,actual
2025-10-04,10/2/2025,2025,KFM,Pepper Shishito - Qt,$11.00,4,0,4,$44.00,,actual
2025-10-04,10/2/2025,2025,KFM,Potato Blue - lb,$3.50,0,0,0,$0.00,,actual
2025-10-04,10/2/2025,2025,KFM,Puntarelle - lb,$7.00,40,15,25,$175.05,,actual
2025-10-04,10/2/2025,2025,KFM,Radicchio Round - lb,$9.00,24.6,1.9,22.7,$204.30,,actual
2025-10-04,10/2/2025,2025,KFM,Radicchio Treviso - lb,$9.00,41.7,6.4,35.3,$317.70,,actual
2025-10-04,10/2/2025,2025,KFM,Radicchio Variegated - lb,$9.00,13.2,0,13.2,$118.80,,actual
2025-10-04,10/2/2025,2025,KFM,Radish Daikon Mix - bu,$5.00,15,2,13,$64.97,,actual
2025-10-04,10/2/2025,2025,KFM,Radish French Breakfast - bu,$4.00,14,0,14,$56.00,,actual
2025-10-04,10/2/2025,2025,KFM,Radish Purple - bu,$4.00,18,3,15,$60.00,,actual
2025-10-04,10/2/2025,2025,KFM,Radish Red - bu,$4.00,11,2,9,$36.00,,actual
2025-10-04,10/2/2025,2025,KFM,Salad Mix - 1 1/3 lb,$25.00,7,0,7,$175.00,,actual
2025-10-04,10/2/2025,2025,KFM,Salad Mix - 1/3 lb,$7.00,25,3,22,$154.00,,actual
2025-10-04,10/2/2025,2025,KFM,Salad Mix - 2/3 lb ,$14.00,30,0,30,$420.00,,actual
2025-10-04,10/2/2025,2025,KFM,Scallion - bu,$4.00,46,5,41,$164.00,,actual
2025-10-04,10/2/2025,2025,KFM,Tomato Cherry Mix - Pt,$6.00,15,0,15,$89.99,,actual
2025-10-04,10/2/2025,2025,KFM,Tomato Cherry Sungold - pt,$6.00,15,0,15,$89.99,,actual
2025-10-04,10/2/2025,2025,KFM,Tomato Heirloom - lb,$5.00,10,0,10,$50.00,,actual
2025-10-04,10/2/2025,2025,KFM,Tomato Sauce - Qt,$2.00,50,22,28,$55.86,Variety: per lb,actual
2025-10-04,10/2/2025,2025,KFM,Turnip - bu,$5.00,0,0,0,$0.00,,actual
2025-10-04,10/2/2025,2025,BFM,Arugula - 1/3 lb,$7.00,22,0,22,$154.00,,actual
2025-10-04,10/2/2025,2025,BFM,Arugula - 2/3 lb ,$14.00,0,0,0,$0.00,,actual
2025-10-04,10/2/2025,2025,BFM,Basil - bu,$4.00,0,0,0,$0.00,,actual
2025-10-04,10/2/2025,2025,BFM,Beets Golden - bu,$5.00,18,0,18,$90.00,,actual
2025-10-04,10/2/2025,2025,BFM,Beets Red - bu,$5.00,20,-2,22,$110.00,,actual
2025-10-04,10/2/2025,2025,BFM,Broccolini - bu,$6.00,175,-5,180,"$1,080.00",,actual
2025-10-04,10/2/2025,2025,BFM,Cabbage Chinese - lb,$4.00,22.2,19.3,2.9,$11.60,,actual
2025-10-04,10/2/2025,2025,BFM,Cabbage Cone - lb,$3.00,25.3,0,25.3,$75.90,,actual
2025-10-04,10/2/2025,2025,BFM,Cabbage Flat - lb,$3.00,23.6,19.3,4.3,$12.90,,actual
2025-10-04,10/2/2025,2025,BFM,Cabbage Red - lb,$3.00,18.4,0,18.4,$55.20,,actual
2025-10-04,10/2/2025,2025,BFM,Cabbage Savoy - lb,$3.00,14.1,5.5,8.6,$25.80,,actual
2025-10-04,10/2/2025,2025,BFM,Carrot - bu,$6.00,80,0,80,$480.00,,actual
2025-10-04,10/2/2025,2025,BFM,Cauliflower - lb,$4.00,70.3,0,70.3,$281.20,,actual
2025-10-04,10/2/2025,2025,BFM,Cauliflower Romanesco - lb,$4.00,46.4,1.6,44.8,$179.20,,actual
2025-10-04,10/2/2025,2025,BFM,Cauliflower Sprouting - lb,$6.00,127.9,9,118.9,$713.40,,actual
2025-10-04,10/2/2025,2025,BFM,Celery - bu,$5.00,25,0,25,$125.00,,actual
2025-10-04,10/2/2025,2025,BFM,Chard - bu,$5.00,30,10,20,$100.00,,actual
2025-10-04,10/2/2025,2025,BFM,Cilantro - bu,$4.00,30,3,27,$108.00,,actual
2025-10-04,10/2/2025,2025,BFM,Collards - bu,$5.00,15,7,8,$40.00,,actual
2025-10-04,10/2/2025,2025,BFM,Dandelion - bu,$5.00,15,1,14,$70.00,,actual
2025-10-04,10/2/2025,2025,BFM,Eggplant Asian - lb,$5.00,0,0,0,$0.00,,actual
2025-10-04,10/2/2025,2025,BFM,Eggplant Italian Black - lb,$5.00,6.5,0,6.5,$32.50,,actual
2025-10-04,10/2/2025,2025,BFM,Eggplant Italian Striped - lb,$5.00,23,6,17,$85.00,,actual
2025-10-04,10/2/2025,2025,BFM,Eggplant Mini - Pt,$6.00,10,0,10,$60.00,,actual
2025-10-04,10/2/2025,2025,BFM,Eggplant Mini - Qt,$11.00,7,1,6,$66.00,,actual
2025-10-04,10/2/2025,2025,BFM,Escarole - ea,$5.00,8,1,7,$35.00,,actual
2025-10-04,10/2/2025,2025,BFM,Fennel - ea,$4.00,18,0,18,$72.00,,actual
2025-10-04,10/2/2025,2025,BFM,Garlic - lb,$16.00,0,0,0,$0.00,,actual
2025-10-04,10/2/2025,2025,BFM,Kale Curly - bu,$5.00,35,6,29,$145.00,,actual
2025-10-04,10/2/2025,2025,BFM,Kale Lacinato - bu,$5.00,45,3,42,$210.00,,actual
2025-10-04,10/2/2025,2025,BFM,Kohlrabi - bu,$5.00,10,0,10,$50.00,,actual
2025-10-04,10/2/2025,2025,BFM,Parsley - bu,$4.00,35,7,28,$112.00,,actual
2025-10-04,10/2/2025,2025,BFM,Pepper Carmen - lb,$5.00,50,11.3,38.7,$193.50,,actual
2025-10-04,10/2/2025,2025,BFM,Pepper Hot - ea,$1.00,110,32,78,$78.00,,actual
2025-10-04,10/2/2025,2025,BFM,Pepper Shishito - Pt,$6.00,12,0,12,$72.00,,actual
2025-10-04,10/2/2025,2025,BFM,Pepper Shishito - Qt,$11.00,18,5,13,$143.00,,actual
2025-10-04,10/2/2025,2025,BFM,Potato Blue - lb,$3.50,0,0,0,$0.00,,actual
2025-10-04,10/2/2025,2025,BFM,Puntarelle - lb,$9.00,30,23,7,$63.00,,actual
2025-10-04,10/2/2025,2025,BFM,Radicchio Round - lb,$9.00,14.2,5.5,8.7,$78.30,,actual
2025-10-04,10/2/2025,2025,BFM,Radicchio Treviso - lb,$9.00,17.2,2.6,14.6,$131.40,,actual
2025-10-04,10/2/2025,2025,BFM,Radicchio Variegated - lb,$9.00,8.6,2.5,6.1,$54.90,,actual
2025-10-04,10/2/2025,2025,BFM,Radish Daikon Mix - bu,$5.00,15,-1,16,$79.97,,actual
2025-10-04,10/2/2025,2025,BFM,Radish French Breakfast - bu,$4.00,14,0,14,$56.00,,actual
2025-10-04,10/2/2025,2025,BFM,Radish Purple - bu,$4.00,19,2,17,$68.00,,actual
2025-10-04,10/2/2025,2025,BFM,Radish Red - bu,$4.00,12,0,12,$48.00,,actual
2025-10-04,10/2/2025,2025,BFM,Salad Mix - 1 1/3 lb,$25.00,8,3,5,$125.00,,actual
2025-10-04,10/2/2025,2025,BFM,Salad Mix - 1/3 lb,$7.00,30,0,30,$210.00,,actual
2025-10-04,10/2/2025,2025,BFM,Salad Mix - 2/3 lb ,$14.00,35,6,29,$406.00,,actual
2025-10-04,10/2/2025,2025,BFM,Scallion - bu,$4.00,41,0,41,$164.00,,actual
2025-10-04,10/2/2025,2025,BFM,Tomato Heirloom - lb,$5.00,10,0,10,$50.00,,actual
2025-10-04,10/2/2025,2025,BFM,Tomato Sauce - Qt,$2.00,50,15,35,$69.83,Variety: per lb,actual
2025-10-04,10/2/2025,2025,BFM,Turnip - bu,$5.00,13,7,6,$30.00,,actual
2025-10-04,10/2/2025,2025,BFM,Winter Squash Acorn - lb,$4.00,0,0,0,$0.00,,actual
2025-10-04,10/2/2025,2025,BFM,Winter Squash Delicata - lb,$4.00,50,1,49,$196.00,,actual
2025-10-04,10/2/2025,2025,KFM,Winter Squash Acorn - lb,$4.00,0,0,0,$0.00,,actual
2025-10-04,10/2/2025,2025,BFM,Tomato Cherry Sungold - pt,$6.00,15,0,15,$89.99,,actual
2025-10-04,10/2/2025,2025,BFM,Cauliflower Purple - lb,$4.00,25.1,0,25.1,$100.40,,actual
2025-10-04,10/2/2025,2025,BFM,Tomato Cherry Mix - Pt,$6.00,15,0,15,$89.99,,actual
2025-10-04,10/2/2025,2025,KFM,Winter Squash Delicata - lb,$4.00,50,15,35,$140.00,,actual
2025-10-08,10/7/2025,2025,EFM,Arugula - 1/3 lb,$7.00,10,8,2,$14.00,,actual
2025-10-08,10/7/2025,2025,EFM,Beets Golden - bu,$5.00,3,3,0,$0.00,,actual
2025-10-08,10/7/2025,2025,EFM,Beets Red - bu,$5.00,4,1,3,$15.00,,actual
2025-10-08,10/7/2025,2025,EFM,Broccolini - bu,$6.00,10,5,5,$30.00,,actual
2025-10-08,10/7/2025,2025,EFM,Cabbage Chinese - lb,$4.00,6,6,0,$0.00,,actual
2025-10-08,10/7/2025,2025,EFM,Cabbage Cone - lb,$3.00,5.2,4.2,1,$3.00,,actual
2025-10-08,10/7/2025,2025,EFM,Cabbage Flat - lb,$3.00,3.4,3.4,0,$0.00,,actual
2025-10-08,10/7/2025,2025,EFM,Cabbage Red - lb,$3.00,2.1,1.8,0.3,$0.90,,actual
2025-10-08,10/7/2025,2025,EFM,Cabbage Savoy - lb,$3.00,2.25,2.25,0,$0.00,,actual
2025-10-08,10/7/2025,2025,EFM,Carrot - bu,$6.00,10,6,4,$24.00,,actual
2025-10-08,10/7/2025,2025,EFM,Cauliflower - lb,$4.00,3.25,2.25,1,$4.00,,actual
2025-10-08,10/7/2025,2025,EFM,Cauliflower Purple - lb,$4.00,3.2,0.5,2.7,$10.80,,actual
2025-10-08,10/7/2025,2025,EFM,Cauliflower Romanesco - lb,$4.00,1.8,0.9,0.9,$3.60,,actual
2025-10-08,10/7/2025,2025,EFM,Cauliflower Sprouting - lb,$4.00,3.1,0.5,2.6,$10.41,,actual
2025-10-08,10/7/2025,2025,EFM,Celery - bu,$5.00,3,0,3,$15.00,,actual
2025-10-08,10/7/2025,2025,EFM,Chard - bu,$5.00,3,3,0,$0.00,,actual
2025-10-08,10/7/2025,2025,EFM,Cilantro - bu,$4.00,3,2,1,$4.00,,actual
2025-10-08,10/7/2025,2025,EFM,Collards - bu,$5.00,3,2,1,$5.00,,actual
2025-10-08,10/7/2025,2025,EFM,Dandelion - bu,$5.00,3,3,0,$0.00,,actual
2025-10-08,10/7/2025,2025,EFM,Eggplant Asian - lb,$5.00,0,0,0,$0.00,,actual
2025-10-08,10/7/2025,2025,EFM,Eggplant Italian Black - lb,$5.00,3,2.7,0.3,$1.50,,actual
2025-10-08,10/7/2025,2025,EFM,Eggplant Italian Striped - lb,$5.00,3,1.9,1.1,$5.50,,actual
2025-10-08,10/7/2025,2025,EFM,Eggplant Mini - Pt,$6.00,0,0,0,$0.00,,actual
2025-10-08,10/7/2025,2025,EFM,Eggplant Mini - Qt,$11.00,0,0,0,$0.00,,actual
2025-10-08,10/7/2025,2025,EFM,Escarole - ea,$5.00,4,3,1,$5.00,,actual
2025-10-08,10/7/2025,2025,EFM,Fennel - ea,$4.00,4,4,0,$0.00,,actual
2025-10-08,10/7/2025,2025,EFM,Garlic - lb,$16.00,0.98,0,0.98,$15.68,,actual
2025-10-08,10/7/2025,2025,EFM,Kale Curly - bu,$5.00,5,3,2,$10.00,,actual
2025-10-08,10/7/2025,2025,EFM,Kale Lacinato - bu,$5.00,5,3,2,$10.00,,actual
2025-10-08,10/7/2025,2025,EFM,Kohlrabi - bu,$5.00,2,1,1,$5.00,,actual
2025-10-08,10/7/2025,2025,EFM,Parsley - bu,$4.00,4,2,2,$8.00,,actual
2025-10-08,10/7/2025,2025,EFM,Pepper Carmen - lb,$5.00,5,2.7,2.3,$11.50,,actual
2025-10-08,10/7/2025,2025,EFM,Pepper Hot - ea,$1.00,8,2,6,$6.00,,actual
2025-10-08,10/7/2025,2025,EFM,Pepper Shishito - Pt,$6.00,0,0,0,$0.00,,actual
2025-10-08,10/7/2025,2025,EFM,Pepper Shishito - Qt,$11.00,0,0,0,$0.00,,actual
2025-10-08,10/7/2025,2025,EFM,Puntarelle - lb,$7.00,2.25,1.2,1.05,$7.35,,actual
2025-10-08,10/7/2025,2025,EFM,Radicchio Round - lb,$9.00,2.25,2.25,0,$0.00,,actual
2025-10-08,10/7/2025,2025,EFM,Radicchio Treviso - lb,$9.00,1.85,1.85,0,$0.00,,actual
2025-10-08,10/7/2025,2025,EFM,Radicchio Variegated - lb,$9.00,1.25,1.25,0,$0.00,,actual
2025-10-08,10/7/2025,2025,EFM,Radish Daikon Mix - bu,$5.00,2,2,0,$0.00,,actual
2025-10-08,10/7/2025,2025,EFM,Radish French Breakfast - bu,$4.00,0,0,0,$0.00,,actual
2025-10-08,10/7/2025,2025,EFM,Radish Purple - bu,$4.00,6,4,2,$8.00,,actual
2025-10-08,10/7/2025,2025,EFM,Salad Mix - 1/3 lb,$7.00,7,4,3,$21.00,,actual
2025-10-08,10/7/2025,2025,EFM,Salad Mix - 2/3 lb ,$14.00,7,3,4,$56.00,,actual
2025-10-08,10/7/2025,2025,EFM,Scallion - bu,$4.00,6,3,3,$12.00,,actual
2025-10-08,10/7/2025,2025,EFM,Tomato Sauce - Qt,$2.00,10.5,0,10.5,$20.95,Variety: per lb,actual
2025-10-08,10/7/2025,2025,EFM,Winter Squash Delicata - lb,$4.00,15.75,9,6.75,$27.00,,actual
2025-10-11,10/9/2025,2025,KFM,Arugula - 1/3 lb,$7.00,23,4,19,$133.00,,actual
2025-10-11,10/9/2025,2025,KFM,Beets Golden - bu,$5.00,22,0,22,$110.00,,actual
2025-10-11,10/9/2025,2025,KFM,Beets Red - bu,$5.00,16,0,16,$80.00,,actual
2025-10-11,10/9/2025,2025,KFM,Broccolini - bu,$6.00,60,0,60,$360.00,,actual
2025-10-11,10/9/2025,2025,KFM,Cabbage Chinese - lb,$4.00,21.3,2.3,19,$76.00,,actual
2025-10-11,10/9/2025,2025,KFM,Cabbage Cone - lb,$3.00,28,0,28,$84.00,,actual
2025-10-11,10/9/2025,2025,KFM,Cabbage Cone Storage - lb,$2.00,17.9,8.5,9.4,$18.80,Variety: murdoc,actual
2025-10-11,10/9/2025,2025,KFM,Cabbage Flat - lb,$3.00,12,0,12,$36.00,,actual
2025-10-11,10/9/2025,2025,KFM,Cabbage Green Storage - lb,$3.00,13.2,0,13.2,$39.60,Variety: rose,actual
2025-10-11,10/9/2025,2025,KFM,Cabbage Red - lb,$3.00,4.7,0,4.7,$14.10,,actual
2025-10-11,10/9/2025,2025,KFM,Cabbage Savoy - lb,$3.00,12.5,5.3,7.2,$21.60,,actual
2025-10-11,10/9/2025,2025,KFM,Carrot - bu,$6.00,77,0,77,$462.00,,actual
2025-10-11,10/9/2025,2025,KFM,Cauliflower - lb,$4.00,74.5,33,41.5,$166.00,,actual
2025-10-11,10/9/2025,2025,KFM,Cauliflower Purple - lb,$4.00,77.75,14,63.75,$255.00,,actual
2025-10-11,10/9/2025,2025,KFM,Cauliflower Romanesco - lb,$4.00,33.5,11,22.5,$90.00,,actual
2025-10-11,10/9/2025,2025,KFM,Cauliflower Sprouting - lb,$4.00,96.4,36,60.4,$241.72,,actual
2025-10-11,10/9/2025,2025,KFM,Celery - bu,$5.00,20,0,20,$100.00,,actual
2025-10-11,10/9/2025,2025,KFM,Chard - bu,$5.00,15,0,15,$75.00,,actual
2025-10-11,10/9/2025,2025,KFM,Cilantro - bu,$4.00,50,9,41,$164.00,,actual
2025-10-11,10/9/2025,2025,KFM,Collards - bu,$5.00,12,0,12,$60.00,,actual
2025-10-11,10/9/2025,2025,KFM,Dandelion - bu,$5.00,12,2,10,$50.00,,actual
2025-10-11,10/9/2025,2025,KFM,Eggplant Asian - lb,$5.00,4.25,3.5,0.75,$3.75,,actual
2025-10-11,10/9/2025,2025,KFM,Eggplant Italian Black - lb,$5.00,1.9,1,0.9,$4.50,,actual
2025-10-11,10/9/2025,2025,KFM,Eggplant Italian Striped - lb,$5.00,20,6,14,$70.00,,actual
2025-10-11,10/9/2025,2025,KFM,Eggplant Mini - Pt,$6.00,7,0,7,$42.00,,actual
2025-10-11,10/9/2025,2025,KFM,Eggplant Mini - Qt,$11.00,5,0,5,$55.00,,actual
2025-10-11,10/9/2025,2025,KFM,Escarole - ea,$5.00,16,4,12,$60.00,,actual
2025-10-11,10/9/2025,2025,KFM,Fennel - ea,$4.00,36,0,36,$144.00,,actual
2025-10-11,10/9/2025,2025,KFM,Garlic - lb,$16.00,10.1,0,10.1,$161.60,,actual
2025-10-11,10/9/2025,2025,KFM,Kale Curly - bu,$5.00,18,4,14,$70.00,,actual
2025-10-11,10/9/2025,2025,KFM,Kale Lacinato - bu,$5.00,60,7,53,$265.00,,actual
2025-10-11,10/9/2025,2025,KFM,Kohlrabi - bu,$5.00,6,0,6,$30.00,,actual
2025-10-11,10/9/2025,2025,KFM,Parsley - bu,$4.00,50,6,44,$176.00,,actual
2025-10-11,10/9/2025,2025,KFM,Pepper Carmen - lb,$5.00,30,0,30,$150.00,,actual
2025-10-11,10/9/2025,2025,KFM,Pepper Hot - ea,$1.00,40,12,28,$28.00,,actual
2025-10-11,10/9/2025,2025,KFM,Pepper Shishito - Pt,$6.00,8,5,3,$18.00,,actual
2025-10-11,10/9/2025,2025,KFM,Pepper Shishito - Qt,$11.00,6,0,6,$66.00,,actual
2025-10-11,10/9/2025,2025,KFM,Puntarelle - lb,$7.00,35,0,35,$245.07,,actual
2025-10-11,10/9/2025,2025,KFM,Radicchio Round - lb,$9.00,19,0.7,18.3,$164.70,,actual
2025-10-11,10/9/2025,2025,KFM,Radicchio Treviso - lb,$9.00,32.9,0,32.9,$296.10,,actual
2025-10-11,10/9/2025,2025,KFM,Radicchio Variegated - lb,$9.00,18.5,0,18.5,$166.50,,actual
2025-10-11,10/9/2025,2025,KFM,Radish Daikon Mix - bu,$5.00,18,1,17,$84.97,,actual
2025-10-11,10/9/2025,2025,KFM,Radish French Breakfast - bu,$4.00,0,0,0,$0.00,,actual
2025-10-11,10/9/2025,2025,KFM,Radish Purple - bu,$4.00,18,0,18,$72.00,,actual
2025-10-11,10/9/2025,2025,KFM,Salad Mix - 1 1/3 lb,$25.00,8,1,7,$175.00,,actual
2025-10-11,10/9/2025,2025,KFM,Salad Mix - 1/3 lb,$7.00,22,0,22,$154.00,,actual
2025-10-11,10/9/2025,2025,KFM,Salad Mix - 2/3 lb ,$14.00,36,2,34,$476.00,,actual
2025-10-11,10/9/2025,2025,KFM,Scallion - bu,$4.00,45,2,43,$172.00,,actual
